,Unnamed: 0.1,Unnamed: 0,assists,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,currentTeamAbbrev,currentTeamName,draftOverall,draftRound,draftYear,firstSeasonForGameType,gamesPlayed,goals,height,isInHallOfFameYn,lastName,nationalityCode,playerId,points,positionCode,shootsCatches,skaterFullName,weight
609,609,609,1,Saskatoon,CAN,2001-05-10,SK,NYI,New York Islanders,75.0,3.0,2019.0,20212022,3,0,74,N,Beckman,CAN,8481550,1,L,L,Adam Beckman,192
610,610,610,4,Saskatoon,CAN,1998-08-27,SK,TBL,Tampa Bay Lightning,159.0,6.0,2016.0,20212022,23,2,74,N,Hagel,CAN,8479542,6,L,L,Brandon Hagel,186
611,611,611,16,Dauphin,CAN,1994-10-06,MB,NYI,New York Islanders,15.0,1.0,2013.0,20152016,56,5,73,N,Pulock,CAN,8477506,21,D,R,Ryan Pulock,219
612,612,612,18,Boston,USA,1986-09-09,MA,,,105.0,4.0,2005.0,20062007,77,1,73,N,Yandle,USA,8471735,19,D,L,Keith Yandle,192
613,613,613,46,Long Beach,USA,1997-12-21,NY,BOS,Boston Bruins,14.0,1.0,2016.0,20172018,78,10,73,N,McAvoy,USA,8479325,56,D,R,Charlie McAvoy,211
614,614,614,36,Madison,USA,1996-02-23,WI,UTA,Utah Mammoth,20.0,1.0,2014.0,20162017,63,23,72,N,Schmaltz,USA,8477951,59,C,R,Nick Schmaltz,184
615,615,615,24,Amos,CAN,1997-02-05,QC,TOR,Toronto Maple Leafs,96.0,4.0,2015.0,20172018,78,15,76,N,Roy,CAN,8478462,39,C,R,Nicolas Roy,200
616,616,616,2,St. Louis,USA,1988-04-23,MO,,,161.0,6.0,2007.0,20132014,23,4,75,N,Maroon,USA,8474034,6,L,L,Patrick Maroon,234
617,617,617,0,St. Cloud,USA,1996-02-16,MN,,,110.0,4.0,2014.0,20192020,16,0,73,N,Poganski,USA,8478040,0,R,R,Austin Poganski,206
618,618,618,1,Guildford,GBR,1996-04-27,,,,12.0,1.0,2014.0,20162017,23,4,75,N,Perlini,GBR,8477943,5,L,L,Brendan Perlini,211
619,619,619,0,Buffalo,USA,1995-09-13,NY,CBJ,Columbus Blue Jackets,100.0,4.0,2013.0,20152016,3,0,74,N,Wood,USA,8477425,0,L,L,Miles Wood,209
620,620,620,7,Boston,USA,1993-05-26,MA,,,66.0,3.0,2012.0,20162017,68,8,74,N,Vesey,USA,8476918,15,L,L,Jimmy Vesey,203
621,621,621,1,Omsk,RUS,1993-03-23,,,,41.0,2.0,2011.0,20122013,12,0,74,N,Jaskin,CZE,8476436,1,R,L,Dmitrij Jaskin,216
622,622,622,53,Cole Harbour,CAN,1987-08-07,NS,PIT,Pittsburgh Penguins,1.0,1.0,2005.0,20052006,69,31,71,N,Crosby,CAN,8471675,84,C,L,Sidney Crosby,200
623,623,623,15,Brampton,CAN,1994-10-12,ON,CBJ,Columbus Blue Jackets,6.0,1.0,2013.0,20132014,65,8,74,N,Monahan,CAN,8477497,23,C,L,Sean Monahan,206
624,624,624,1,Sterling Heights,USA,1990-06-20,MI,,,128.0,5.0,2008.0,20122013,10,1,74,N,Pateryn,USA,8474688,2,D,R,Greg Pateryn,221
625,625,625,15,Davidson,CAN,1991-01-21,SK,VGK,Vegas Golden Knights,66.0,3.0,2009.0,20112012,69,3,76,N,McNabb,CAN,8475188,18,D,L,Brayden McNabb,215
626,626,626,3,Oakville,CAN,1997-05-05,ON,STL,St. Louis Blues,,,,20182019,23,3,75,N,Luff,CAN,8479644,6,R,R,Matt Luff,219
627,627,627,3,Salt Lake City,USA,1987-01-08,UT,,,17.0,1.0,2006.0,20102011,12,2,73,N,Lewis,USA,8473453,5,C,R,Trevor Lewis,205
628,628,628,56,Cherepovets,RUS,1995-04-17,,STL,St. Louis Blues,75.0,3.0,2013.0,20162017,85,31,73,N,Buchnevich,RUS,8477402,87,L,L,Pavel Buchnevich,196
629,629,629,14,Golden,CAN,1998-07-20,BC,,,56.0,2.0,2016.0,20182019,79,18,71,N,Dube,CAN,8479346,32,C,L,Dillon Dube,185
630,630,630,20,Nousiainen,FIN,1996-10-29,,DAL,Dallas Stars,10.0,1.0,2015.0,20172018,20,5,76,N,Rantanen,FIN,8478420,25,R,L,Mikko Rantanen,228
631,631,631,7,Anaheim,USA,2001-01-05,CA,PHI,Philadelphia Flyers,14.0,1.0,2019.0,20202021,30,3,72,N,York,USA,8481546,10,D,L,Cam York,194
632,632,632,58,Calgary,CAN,1998-10-30,AB,COL,Colorado Avalanche,4.0,1.0,2017.0,20192020,77,28,72,N,Makar,CAN,8480069,86,D,R,Cale Makar,187
633,633,633,11,Montréal,CAN,1990-02-23,QC,,,55.0,2.0,2008.0,20102011,70,3,75,N,Scandella,CAN,8474618,14,D,L,Marco Scandella,212
634,634,634,17,Ann Arbor,USA,1989-02-21,MI,UTA,Utah Mammoth,18.0,1.0,2007.0,20102011,75,2,73,N,Cole,USA,8474013,19,D,L,Ian Cole,237
635,635,635,4,Victoria,CAN,1991-07-26,BC,,,64.0,3.0,2009.0,20132014,16,1,71,N,Barrie,CAN,8475197,5,D,R,Tyson Barrie,197
636,636,636,2,Pointe-Claire,CAN,1995-08-26,QC,NYI,New York Islanders,80.0,3.0,2013.0,20202021,8,1,72,N,Duclair,CAN,8477407,3,L,L,Anthony Duclair,198
637,637,637,4,Spokane,USA,1990-07-29,WA,,,,,,20122013,26,3,68,N,Johnson,USA,8474870,7,C,R,Tyler Johnson,191
638,638,638,0,Cornwall,CAN,1995-04-16,ON,,,40.0,2.0,2013.0,20162017,1,0,73,N,Elie,CAN,8477461,0,L,L,Remi Elie,215
639,639,639,0,Pembroke Pines,USA,1996-03-19,FL,,,177.0,6.0,2016.0,20212022,4,0,72,N,Priskie,USA,8479597,0,D,R,Chase Priskie,185
640,640,640,14,East Longmeadow,USA,1994-03-14,MA,ANA,Anaheim Ducks,,,,20152016,71,18,71,N,Vatrano,USA,8478366,32,R,L,Frank Vatrano,203
641,641,641,1,Kingston,CAN,1993-03-10,ON,,,54.0,2.0,2011.0,20142015,7,0,74,N,Harrington,CAN,8476449,1,D,L,Scott Harrington,204
642,642,642,4,Montmagny,CAN,1996-06-17,QC,TOR,Toronto Maple Leafs,176.0,6.0,2014.0,20172018,14,0,74,N,Blais,CAN,8478104,4,L,L,Samuel Blais,206
643,643,643,3,Jesenice,SVN,1987-08-24,,LAK,Los Angeles Kings,11.0,1.0,2005.0,20092010,7,1,75,N,Kopitar,SVN,8471685,4,C,L,Anze Kopitar,225
644,644,644,21,Ottawa,CAN,1992-11-11,ON,NYI,New York Islanders,96.0,4.0,2011.0,20122013,77,18,71,N,Pageau,CAN,8476419,39,C,R,Jean-Gabriel Pageau,180
645,645,645,2,Vancouver,CAN,1992-07-31,BC,,,4.0,1.0,2010.0,20132014,4,0,75,N,Johansen,CAN,8475793,2,C,R,Ryan Johansen,218
646,646,646,3,Edmonton,CAN,1989-11-29,AB,MIN,Minnesota Wild,156.0,6.0,2008.0,20122013,6,0,69,N,Spurgeon,CAN,8474716,3,D,R,Jared Spurgeon,166
647,647,647,2,Canton,USA,1993-05-21,MA,UTA,Utah Mammoth,,,,20212022,15,0,74,N,Rooney,USA,8479291,2,C,L,Kevin Rooney,190
648,648,648,13,Green Bay,USA,1996-01-15,WI,DET,Detroit Red Wings,168.0,6.0,2015.0,20182019,68,8,74,N,Appleton,USA,8478891,21,C,R,Mason Appleton,196
649,649,649,5,Nykoping,SWE,1999-06-01,,,,117.0,4.0,2017.0,20192020,41,6,72,N,Bemstrom,SWE,8480205,11,C,R,Emil Bemstrom,190
650,650,650,0,Helsinki,FIN,1998-05-05,,,,5.0,1.0,2016.0,20202021,18,0,74,N,Juolevi,FIN,8479355,0,D,L,Olli Juolevi,182
651,651,651,34,Victoria,CAN,1991-07-26,BC,,,64.0,3.0,2009.0,20112012,73,7,71,N,Barrie,CAN,8475197,41,D,R,Tyson Barrie,197
652,652,652,14,Abbotsford,CAN,1990-04-20,BC,,,119.0,4.0,2008.0,20122013,71,15,75,N,Grant,CAN,8474683,29,C,L,Derek Grant,210
653,653,653,27,Quebec City,CAN,1996-10-08,QC,MTL,Montréal Canadiens,115.0,4.0,2015.0,20162017,77,3,71,N,Carrier,CAN,8478851,30,D,R,Alexandre Carrier,174
654,654,654,0,Calgary,CAN,1999-09-12,AB,WPG,Winnipeg Jets,41.0,2.0,2017.0,20182019,7,0,71,N,Anderson-Dolan,CAN,8479994,0,C,L,Jaret Anderson-Dolan,200
655,655,655,7,Grand Rapids,USA,1989-04-28,MI,NJD,New Jersey Devils,,,,20132014,88,9,71,N,Glendening,USA,8476822,16,C,R,Luke Glendening,190
656,656,656,12,Naples,USA,1991-11-23,FL,PHI,Philadelphia Flyers,,,,20152016,76,14,74,N,Hathaway,USA,8477903,26,R,R,Garnet Hathaway,212
657,657,657,43,Saskatoon,CAN,1994-04-22,SK,SEA,Seattle Kraken,77.0,3.0,2012.0,20152016,79,21,72,N,Stephenson,CAN,8476905,64,C,L,Chandler Stephenson,201
658,658,658,30,Calgary,CAN,1996-03-13,AB,TBL,Tampa Bay Lightning,79.0,3.0,2014.0,20162017,66,28,71,N,Point,CAN,8478010,58,C,R,Brayden Point,177
659,659,659,29,Herning,DNK,1995-04-10,,TBL,Tampa Bay Lightning,89.0,3.0,2013.0,20152016,80,28,72,N,Bjorkstrand,DNK,8477416,57,R,R,Oliver Bjorkstrand,175
660,660,660,2,Toronto,CAN,1983-10-03,ON,,,,,,20062007,7,0,72,N,Giordano,CAN,8470966,2,D,L,Mark Giordano,202
661,661,661,37,Nokia,FIN,1996-11-17,,DAL,Dallas Stars,49.0,2.0,2015.0,20182019,86,39,75,N,Hintz,FIN,8478449,76,C,L,Roope Hintz,217
662,662,662,0,Longueuil,CAN,1997-07-21,QC,VAN,Vancouver Canucks,66.0,3.0,2015.0,20182019,1,0,74,N,Brisebois,CAN,8478465,0,D,L,Guillaume Brisebois,175
663,663,663,2,Sudbury,CAN,1994-03-25,ON,CBJ,Columbus Blue Jackets,26.0,1.0,2012.0,20152016,30,5,74,N,Gaunce,CAN,8476867,7,C,L,Brendan Gaunce,222
664,664,664,2,Stockholm,SWE,1998-09-04,,,,139.0,5.0,2016.0,20212022,5,0,73,N,Hogberg,SWE,8479534,2,D,L,Linus Hogberg,176
665,665,665,5,Massena,USA,1990-07-15,NY,MIN,Minnesota Wild,3.0,1.0,2008.0,20082009,48,3,75,N,Bogosian,USA,8474567,8,D,R,Zach Bogosian,231
666,666,666,0,Oshawa,CAN,2000-06-24,ON,,,66.0,3.0,2018.0,20212022,1,0,70,N,Hillis,CAN,8480858,0,C,R,Cam Hillis,189
667,667,667,41,Sewell,USA,1995-10-24,NJ,NYI,New York Islanders,19.0,1.0,2014.0,20162017,64,10,72,N,DeAngelo,USA,8477950,51,D,R,Tony DeAngelo,190
668,668,668,32,Scarborough,CAN,1992-04-24,ON,SJS,San Jose Sharks,47.0,2.0,2010.0,20122013,86,22,72,N,Toffoli,CAN,8475726,54,C,R,Tyler Toffoli,205
669,669,669,30,Edmonton,CAN,1989-11-29,AB,MIN,Minnesota Wild,156.0,6.0,2008.0,20102011,65,10,69,N,Spurgeon,CAN,8474716,40,D,R,Jared Spurgeon,166
670,670,670,3,Red Deer,CAN,1989-04-20,AB,,,112.0,4.0,2007.0,20102011,35,2,72,N,Sceviour,CAN,8474098,5,C,R,Colton Sceviour,190
671,671,671,10,Longueuil,CAN,1999-01-08,QC,,,50.0,2.0,2017.0,20182019,52,6,74,N,Comtois,CAN,8480031,16,L,L,Maxime Comtois,210
672,672,672,2,Kromeriz,CZE,1999-09-05,,VAN,Vancouver Canucks,21.0,1.0,2017.0,20192020,20,7,74,N,Chytil,CZE,8480078,9,C,L,Filip Chytil,210
673,673,673,12,Yuzhno-Sakhalinsk,RUS,1996-10-31,,,,19.0,1.0,2015.0,20162017,72,7,75,N,Svechnikov,RUS,8478431,19,L,L,Evgeny Svechnikov,208
674,674,674,12,Ottawa,CAN,1992-01-07,ON,CBJ,Columbus Blue Jackets,3.0,1.0,2010.0,20112012,90,6,77,N,Gudbranson,CAN,8475790,18,D,R,Erik Gudbranson,222
675,675,675,0,Chicago,USA,1994-02-23,IL,,,29.0,1.0,2012.0,20122013,1,0,74,N,Matteau,USA,8476870,0,C,L,Stefan Matteau,208
676,676,676,5,Newmarket,CAN,1996-12-22,ON,,,34.0,2.0,2015.0,20172018,60,2,72,N,Dermott,CAN,8478408,7,D,L,Travis Dermott,200
677,677,677,10,Peterborough,CAN,1998-03-09,ON,EDM,Edmonton Oilers,114.0,4.0,2016.0,20182019,52,2,74,N,Stillman,CAN,8479388,12,D,L,Riley Stillman,207
678,678,678,16,Rogers,USA,1990-09-21,MN,OTT,Ottawa Senators,150.0,5.0,2009.0,20162017,76,5,72,N,Jensen,USA,8475324,21,D,R,Nick Jensen,202
679,679,679,6,Toronto,CAN,1991-02-27,ON,NYI,New York Islanders,92.0,4.0,2009.0,20112012,74,10,71,N,Cizikas,CAN,8475231,16,C,L,Casey Cizikas,191
680,680,680,1,Roseville,USA,1999-05-25,MN,LAK,Los Angeles Kings,103.0,4.0,2017.0,20212022,7,0,72,N,Anderson,USA,8479998,1,D,L,Mikey Anderson,195
681,681,681,2,Gaspe,CAN,1993-08-13,QC,,,101.0,4.0,2012.0,20132014,24,0,72,N,Paquette,CAN,8476975,2,C,L,Cedric Paquette,205
682,682,682,5,Penza,RUS,1999-05-05,,,,31.0,1.0,2017.0,20192020,40,4,76,N,Kostin,RUS,8480011,9,C,L,Klim Kostin,232
683,683,683,0,Royal Oak,USA,1998-06-20,MI,,,64.0,3.0,2016.0,20202021,13,0,72,N,Lockwood,USA,8479367,0,R,R,William Lockwood,182
684,684,684,0,Dearborn,USA,1996-05-15,MI,TOR,Toronto Maple Leafs,128.0,5.0,2014.0,20212022,1,0,75,N,Joshua,USA,8478057,0,C,L,Dakota Joshua,218
685,685,685,0,Alton,USA,1994-01-05,IL,TOR,Toronto Maple Leafs,,,,20172018,2,0,72,N,Mermis,USA,8477541,0,D,L,Dakota Mermis,197
686,686,686,35,Chesterfield,USA,1998-07-29,MO,UTA,Utah Mammoth,7.0,1.0,2016.0,20162017,67,28,70,N,Keller,USA,8479343,63,R,L,Clayton Keller,175
687,687,687,3,Syracuse,USA,2001-08-19,NY,DAL,Dallas Stars,18.0,1.0,2019.0,20212022,34,1,75,N,Harley,CAN,8481581,4,D,L,Thomas Harley,214
688,688,688,4,Pointe-aux-Trembles,CAN,1997-10-15,QC,NYI,New York Islanders,21.0,1.0,2016.0,20192020,49,3,76,N,Gauthier,CAN,8479328,7,R,R,Julien Gauthier,230
689,689,689,0,Woodbridge,CAN,1996-06-20,ON,,,5.0,1.0,2014.0,20172018,1,0,75,N,Dal Colle,CAN,8477936,0,L,L,Michael Dal Colle,195
690,690,690,0,Littleton,USA,1996-09-09,CO,BOS,Boston Bruins,142.0,5.0,2016.0,20212022,1,0,72,N,Eyssimont,USA,8479591,0,C,L,Michael Eyssimont,195
691,691,691,22,Stockholm,SWE,1997-05-19,,,,60.0,2.0,2015.0,20152016,73,9,72,N,Kylington,SWE,8478430,31,D,L,Oliver Kylington,183
692,692,692,34,Livonia,USA,1991-04-12,MI,STL,St. Louis Blues,,,,20112012,64,9,69,N,Krug,USA,8476792,43,D,L,Torey Krug,194
693,693,693,1,Nürnberg,DEU,2002-05-17,,VAN,Vancouver Canucks,17.0,1.0,2020.0,20212022,11,0,72,N,Reichel,DEU,8482117,1,L,L,Lukas Reichel,170
694,694,694,2,Ajax,CAN,1996-05-19,ON,UTA,Utah Mammoth,,,,20212022,21,4,69,N,Carcone,CAN,8479619,6,L,L,Michael Carcone,182
695,695,695,13,Zurich,CHE,1997-05-06,,NJD,New Jersey Devils,57.0,2.0,2015.0,20182019,70,1,74,N,Siegenthaler,CHE,8478399,14,D,L,Jonas Siegenthaler,218
696,696,696,24,Quebec City,CAN,1985-12-27,QC,,,44.0,2.0,2005.0,20062007,71,21,72,N,Stastny,USA,8471669,45,C,L,Paul Stastny,193
697,697,697,3,Hamilton,CAN,1994-09-13,ON,CAR,Carolina Hurricanes,21.0,1.0,2012.0,20162017,19,2,76,N,Jankowski,CAN,8476873,5,L,L,Mark Jankowski,200
698,698,698,17,Lipetsk,RUS,1990-10-29,,FLA,Florida Panthers,14.0,1.0,2009.0,20092010,80,7,73,N,Kulikov,RUS,8475179,24,D,L,Dmitry Kulikov,212
699,699,699,0,Charlestown,USA,1994-01-05,MA,CHI,Chicago Blackhawks,85.0,3.0,2012.0,20172018,5,0,70,N,Grzelcyk,USA,8476891,0,D,L,Matthew Grzelcyk,180
700,700,700,0,Tashkent,UZB,2001-06-26,,OTT,Ottawa Senators,33.0,2.0,2019.0,20212022,7,0,74,N,Kaliyev,USA,8481560,0,R,L,Arthur Kaliyev,212
701,701,701,25,Landsbro,SWE,1990-05-31,,PIT,Pittsburgh Penguins,15.0,1.0,2008.0,20092010,50,10,72,N,Karlsson,SWE,8474578,35,D,R,Erik Karlsson,185
702,702,702,27,Fort Wayne,USA,1998-04-27,IN,OTT,Ottawa Senators,121.0,4.0,2017.0,20182019,46,17,75,N,Batherson,CAN,8480208,44,R,R,Drake Batherson,209
703,703,703,16,Edmonton,CAN,1994-01-06,AB,EDM,Edmonton Oilers,105.0,4.0,2012.0,20142015,74,5,74,N,Kulak,CAN,8476967,21,D,L,Brett Kulak,192
704,704,704,22,Yaroslavl,RUS,1997-01-13,,CBJ,Columbus Blue Jackets,7.0,1.0,2015.0,20162017,79,9,73,N,Provorov,RUS,8478500,31,D,L,Ivan Provorov,224
705,705,705,1,Aurora,CAN,1995-06-01,ON,,,178.0,6.0,2014.0,20172018,5,0,71,N,Sikura,CAN,8478106,1,R,L,Dylan Sikura,170
706,706,706,12,St. Albert,CAN,1998-03-14,AB,NSH,Nashville Predators,10.0,1.0,2016.0,20162017,80,8,71,N,Jost,CAN,8479370,20,C,L,Tyson Jost,187
707,707,707,58,Oslo,NOR,1987-09-01,,MIN,Minnesota Wild,,,,20102011,76,25,68,N,Zuccarello,NOR,8475692,83,R,L,Mats Zuccarello,181
708,708,708,0,Hamilton,CAN,1997-07-12,ON,NJD,New Jersey Devils,74.0,3.0,2017.0,20212022,4,0,77,N,Kovacevic,CAN,8480192,0,D,R,Johnathan Kovacevic,223
709,709,709,38,Bedford,USA,2001-03-20,NY,PHI,Philadelphia Flyers,9.0,1.0,2019.0,20202021,75,23,72,N,Zegras,USA,8481533,61,C,L,Trevor Zegras,185
710,710,710,0,Miramichi,CAN,1989-05-20,NB,,,105.0,4.0,2007.0,20132014,2,0,74,N,Malone,CAN,8474089,0,C,L,Brad Malone,212
711,711,711,0,Chelyabinsk,RUS,1997-01-13,,MIN,Minnesota Wild,55.0,2.0,2015.0,20202021,4,3,74,N,Trenin,RUS,8478508,3,C,L,Yakov Trenin,201
712,712,712,6,Kitchener,CAN,1997-12-06,ON,DAL,Dallas Stars,41.0,2.0,2016.0,20182019,72,12,76,N,Bastian,CAN,8479414,18,R,R,Nathan Bastian,217
713,713,713,49,West Vancouver,CAN,1995-11-06,BC,FLA,Florida Panthers,2.0,1.0,2014.0,20142015,78,33,73,N,Reinhart,CAN,8477933,82,C,R,Sam Reinhart,196
714,714,714,11,Hull,CAN,1987-09-22,QC,,,6.0,1.0,2006.0,20072008,46,8,73,N,Brassard,CAN,8473544,19,C,L,Derick Brassard,200
715,715,715,14,Ardrossan,CAN,1998-02-03,AB,DAL,Dallas Stars,30.0,1.0,2016.0,20182019,68,6,72,N,Steel,CAN,8479351,20,C,L,Sam Steel,185
716,716,716,7,Montréal,CAN,2000-01-13,QC,MTL,Montréal Canadiens,30.0,1.0,2018.0,20202021,66,8,73,N,Veleno,CAN,8480813,15,C,L,Joseph Veleno,201
717,717,717,2,Toronto,CAN,1993-07-28,ON,FLA,Florida Panthers,,,,20202021,7,3,71,N,Rodrigues,CAN,8478542,5,C,R,Evan Rodrigues,182
718,718,718,0,Brainerd,USA,1995-10-28,MN,NSH,Nashville Predators,,,,20202021,8,0,75,N,Smith,USA,8482062,0,R,L,Cole Smith,195
719,719,719,4,Cardiff,GBR,1994-02-07,,STL,St. Louis Blues,89.0,3.0,2014.0,20172018,34,8,69,N,Walker,AUS,8477573,12,L,L,Nathan Walker,191
720,720,720,13,New Haven,USA,1995-04-20,CT,DAL,Dallas Stars,33.0,2.0,2013.0,20162017,79,6,73,N,Erne,USA,8477454,19,L,L,Adam Erne,209
721,721,721,26,Hamilton,CAN,1995-02-04,ON,EDM,Edmonton Oilers,7.0,1.0,2013.0,20142015,71,9,76,N,Nurse,CAN,8477498,35,D,L,Darnell Nurse,215
722,722,722,8,Lakeville,USA,1999-01-03,MN,ANA,Anaheim Ducks,25.0,1.0,2017.0,20182019,57,9,74,N,Poehling,USA,8480068,17,C,L,Ryan Poehling,206
723,723,723,21,Tarrytown,USA,1994-11-15,NY,NJD,New Jersey Devils,66.0,3.0,2013.0,20152016,70,7,75,N,Pesce,USA,8477488,28,D,R,Brett Pesce,206
724,724,724,1,Stockholm,SWE,1998-01-12,,,,90.0,3.0,2016.0,20212022,3,0,75,N,Karlstrom,SWE,8479518,1,C,L,Fredrik Karlstrom,195
725,725,725,11,LaSalle,CAN,1994-12-20,QC,CAR,Carolina Hurricanes,57.0,2.0,2013.0,20162017,63,9,74,N,Carrier,CAN,8477478,20,L,L,William Carrier,214
726,726,726,16,Ornskoldsvik,SWE,1990-12-18,,TBL,Tampa Bay Lightning,2.0,1.0,2009.0,20102011,23,3,79,N,Hedman,SWE,8475167,19,D,L,Victor Hedman,244
727,727,727,0,Vermilion,CAN,1995-03-29,AB,,,161.0,6.0,2014.0,20212022,1,0,75,N,Baddock,CAN,8477631,0,L,L,Brandon Baddock,218
728,728,728,35,Halmstad,SWE,1989-09-01,,WPG,Winnipeg Jets,121.0,4.0,2008.0,20112012,82,18,71,N,Nyquist,SWE,8474679,53,R,L,Gustav Nyquist,180
729,729,729,28,St. Cloud,USA,1991-07-16,MN,UTA,Utah Mammoth,,,,20132014,77,4,72,N,Schmidt,USA,8477220,32,D,L,Nate Schmidt,197
730,730,730,34,Thousand Oaks,USA,1995-03-31,CA,LAK,Los Angeles Kings,,,,20182019,88,19,71,N,Moore,USA,8479675,53,L,L,Trevor Moore,195
731,731,731,0,Ham Lake,USA,1993-06-19,MN,NYR,New York Rangers,148.0,5.0,2013.0,20212022,1,0,72,N,Brodzinski,USA,8477380,0,C,R,Jonny Brodzinski,206
732,732,732,23,Burnsville,USA,1997-02-25,MN,VAN,Vancouver Canucks,23.0,1.0,2015.0,20162017,71,23,73,N,Boeser,USA,8478444,46,R,R,Brock Boeser,208
733,733,733,1,Edmonton,CAN,1999-05-26,AB,NYR,New York Rangers,204.0,7.0,2018.0,20212022,6,1,66,N,Fix-Wolansky,CAN,8480441,2,R,R,Trey Fix-Wolansky,193
734,734,734,61,Aurora,CAN,1999-07-02,ON,STL,St. Louis Blues,20.0,1.0,2017.0,20182019,84,22,72,N,Thomas,CAN,8480023,83,C,R,Robert Thomas,207
735,735,735,5,Vaxjo,SWE,1994-02-02,,STL,St. Louis Blues,,,,20172018,18,2,73,N,Rosen,SWE,8480157,7,D,L,Calle Rosen,188
736,736,736,14,Barrie,CAN,1999-09-13,ON,OTT,Ottawa Senators,47.0,2.0,2017.0,20172018,79,18,75,N,Formenton,CAN,8480029,32,L,L,Alex Formenton,195
737,737,737,41,Gothenburg,SWE,1992-08-14,,SJS,San Jose Sharks,131.0,5.0,2010.0,20142015,74,6,74,N,Klingberg,SWE,8475906,47,D,R,John Klingberg,185
738,738,738,2,Keswick,CAN,1994-11-13,ON,CAR,Carolina Hurricanes,,,,20182019,6,0,71,N,Walker,CAN,8480336,2,D,R,Sean Walker,191
739,739,739,0,Port Perry,CAN,2000-07-21,ON,SJS,San Jose Sharks,13.0,1.0,2018.0,20202021,1,0,74,N,Dellandrea,CAN,8480848,0,C,R,Ty Dellandrea,185
740,740,740,4,Strathroy,CAN,1992-12-05,ON,,,17.0,1.0,2011.0,20122013,24,0,74,N,Beaulieu,CAN,8476470,4,D,L,Nathan Beaulieu,200
741,741,741,0,Portage la Prairie,CAN,2001-07-13,MB,UTA,Utah Mammoth,204.0,7.0,2020.0,20212022,2,0,72,N,McCartney,CAN,8481827,0,L,L,Ben McCartney,182
742,742,742,26,Peterborough,CAN,1985-05-16,ON,LAK,Los Angeles Kings,28.0,1.0,2003.0,20052006,105,25,75,N,Perry,CAN,8470621,51,R,R,Corey Perry,208
743,743,743,1,Joensuu,FIN,1993-11-09,,,,,,,20182019,5,0,72,N,Riikola,FIN,8480945,1,D,L,Juuso Riikola,189
744,744,744,12,Cranbrook,CAN,2001-06-13,BC,BUF,Buffalo Sabres,4.0,1.0,2019.0,20202021,30,5,73,N,Byram,CAN,8481524,17,D,L,Bowen Byram,205
745,745,745,7,Winnipeg,CAN,1990-06-07,MB,,,69.0,3.0,2008.0,20112012,20,4,75,N,Stone,CAN,8474628,11,D,R,Michael Stone,210
746,746,746,8,Victoria,CAN,1996-08-17,BC,CBJ,Columbus Blue Jackets,133.0,5.0,2014.0,20212022,67,4,72,N,Mayo,CAN,8478062,12,D,R,Dysin Mayo,190
747,747,747,3,Halifax,CAN,1998-12-02,NS,WPG,Winnipeg Jets,174.0,6.0,2017.0,20202021,27,2,76,N,Barron,CAN,8480289,5,C,L,Morgan Barron,220
748,748,748,20,Madison,USA,1989-09-05,WI,,,98.0,4.0,2009.0,20112012,81,16,73,N,Smith,USA,8475225,36,C,R,Craig Smith,203
749,749,749,0,St. Louis,USA,1998-02-11,MO,EDM,Edmonton Oilers,29.0,1.0,2016.0,20212022,4,0,75,N,Frederic,USA,8479365,0,C,L,Trent Frederic,221
750,750,750,0,Maple Grove,USA,1995-05-09,MN,,,,,,20192020,1,0,70,N,Gross,USA,8480913,0,D,R,Jordan Gross,190
751,751,751,8,Kirkkonummi,FIN,1992-03-31,,,,104.0,4.0,2010.0,20192020,80,4,79,N,Hakanpää,FIN,8475825,12,D,R,Jani Hakanpää,225
752,752,752,39,Burnaby,CAN,1993-04-12,BC,EDM,Edmonton Oilers,1.0,1.0,2011.0,20112012,63,11,73,N,Nugent-Hopkins,CAN,8476454,50,C,L,Ryan Nugent-Hopkins,192
753,753,753,30,Denver,USA,1997-09-10,CO,ANA,Anaheim Ducks,148.0,5.0,2015.0,20172018,75,37,72,N,Terry,USA,8478873,67,R,R,Troy Terry,193
754,754,754,0,Vihti,FIN,1999-04-22,,SEA,Seattle Kraken,30.0,1.0,2017.0,20202021,3,1,70,N,Tolvanen,FIN,8480009,1,R,L,Eeli Tolvanen,182
755,755,755,8,Hollidaysburg,USA,1995-03-06,PA,CHI,Chicago Blackhawks,113.0,4.0,2014.0,20192020,56,5,74,N,Lafferty,USA,8478043,13,C,R,Sam Lafferty,205
756,756,756,4,Consort,CAN,1989-05-09,AB,,,21.0,1.0,2007.0,20112012,49,0,73,N,Nash,CAN,8474062,4,C,R,Riley Nash,187
757,757,757,41,Herisau,CHE,1996-10-08,,NJD,New Jersey Devils,9.0,1.0,2015.0,20162017,77,35,73,N,Meier,CHE,8478414,76,R,L,Timo Meier,220
758,758,758,7,Moscow,RUS,1995-01-13,,,,175.0,6.0,2016.0,20172018,40,7,74,N,Mamin,RUS,8479553,14,C,L,Maxim Mamin,206
759,759,759,1,Mississauga,CAN,2000-03-20,ON,,,137.0,5.0,2018.0,20212022,7,1,70,N,Damiani,CAN,8480988,2,C,R,Riley Damiani,181
760,760,760,0,Cornwall,CAN,1997-08-23,ON,,,140.0,5.0,2015.0,20212022,3,0,75,N,Pearson,CAN,8478486,0,C,L,Chase Pearson,202
